ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9577936,HX228166,04/18/2014 12:08:00 PM,036XX N HALSTED ST,0460,BATTERY,SIMPLE,STREET,true,false,1925,019,46,6,08B,1170304,1924725,2014,04/22/2014,41.94893744,-87.64938833,"(41.94893743528651, -87.64938832711618)"
9577943,HX228173,04/18/2014 12:00:00 PM,060XX S SANGAMON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",true,false,0712,007,16,68,18,1171044,1864978,2014,04/20/2014,41.78497094,-87.64842046,"(41.78497094045943, -87.64842045815925)"
9578122,HX228220,04/18/2014 12:00:00 PM,026XX S HAMLIN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,1031,010,22,30,26,1151427,1886112,2014,04/24/2014,41.84337189,-87.71979218,"(41.84337188632801, -87.71979217814251)"
9582223,HX231405,04/18/2014 12:00:00 PM,060XX S SANGAMON ST,0890,THEFT,FROM BUILDING,ABANDONED BUILDING,false,false,0712,007,16,68,06,1170976,1864556,2014,04/25/2014,41.78381441,-87.64868209,"(41.783814409906014, -87.64868209491175)"
9581681,HX231680,04/18/2014 12:00:00 PM,062XX N TALMAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2413,024,50,2,11,1157492,1941284,2014,04/23/2014,41.99464708,-87.69603025,"(41.99464707919136, -87.69603024630666)"
9577951,HX228159,04/18/2014 12:00:00 PM,005XX N LONG AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1523,015,37,25,14,1140188,1903152,2014,04/23/2014,41.89034486,-87.76062017,"(41.8903448615915, -87.76062016592296)"
9578157,HX228393,04/18/2014 12:00:00 PM,016XX W 33RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0912,009,11,59,14,1165905,1882904,2014,04/21/2014,41.83427271,-87.66675248,"(41.83427270986244, -87.66675247721581)"
9578737,HX229120,04/18/2014 12:00:00 PM,063XX S SPAULDING AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,0823,008,15,66,06,1155438,1862624,2014,04/21/2014,41.7788381,-87.70570212,"(41.77883809993669, -87.70570212333944)"
9578079,HX228289,04/18/2014 12:00:00 PM,055XX W IRVING PARK RD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1633,016,38,15,06,1138773,1926008,2014,04/24/2014,41.95309006,-87.76526074,"(41.953090057908376, -87.76526073912507)"
9578148,HX228221,04/18/2014 11:59:00 AM,008XX E 41ST ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,0214,002,4,36,26,1182479,1877977,2014,04/23/2014,41.82038365,-87.60609194,"(41.82038365092173, -87.6060919440111)"
9577950,HX228144,04/18/2014 11:57:00 AM,077XX S KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,0835,008,18,70,14,1156427,1853132,2014,04/21/2014,41.75277073,-87.70233162,"(41.75277072664623, -87.7023316193035)"
9586527,HX236570,04/18/2014 11:54:00 AM,008XX N HOMAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SIDEWALK,false,false,1121,011,27,23,11,1153507,1905737,2014,04/30/2014,41.89718399,-87.71163739,"(41.89718399309543, -87.71163738518182)"
9577976,HX228192,04/18/2014 11:53:00 AM,013XX W 69TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0724,007,17,67,24,1168815,1859055,2014,04/22/2014,41.76876593,-87.65676378,"(41.768765929700876, -87.6567637759079)"
9577960,HX228215,04/18/2014 11:50:00 AM,051XX W MADISON ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1533,015,28,25,26,1142290,1899502,2014,04/20/2014,41.88029006,-87.75299119,"(41.88029005672326, -87.75299118646501)"
9578289,HX228562,04/18/2014 11:50:00 AM,013XX W CHESTNUT ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1213,012,27,24,05,1167355,1906178,2014,04/21/2014,41.8981075,-87.66076301,"(41.898107503378824, -87.66076301236139)"
9577986,HX228183,04/18/2014 11:46:00 AM,031XX N KIMBALL AVE,0880,THEFT,PURSE-SNATCHING,CTA BUS,false,false,1412,014,35,21,06,1153208,1920993,2014,04/24/2014,41.93905371,-87.71232983,"(41.939053712199346, -87.71232982817033)"
9578650,HX229024,04/18/2014 11:45:00 AM,059XX S JUSTINE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0713,007,15,67,05,1167070,1865096,2014,04/25/2014,41.78538069,-87.66298748,"(41.78538069066438, -87.66298747939115)"
9577946,HX228132,04/18/2014 11:45:00 AM,063XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0823,008,15,66,06,1156183,1862470,2014,04/21/2014,41.77840055,-87.70297501,"(41.7784005474208, -87.70297500718776)"
9578082,HX228188,04/18/2014 11:43:00 AM,066XX S GREENWOOD AVE,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,0321,003,5,42,18,1184321,1861194,2014,04/20/2014,41.77428678,-87.59986007,"(41.774286775176726, -87.59986007127186)"
9578875,HX228143,04/18/2014 11:41:00 AM,019XX S LAWNDALE AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1014,010,24,29,08A,1151969,1890148,2014,04/27/2014,41.85443652,-87.71769696,"(41.85443652080656, -87.71769696233075)"
9579729,HX230429,04/18/2014 11:30:00 AM,030XX W FULTON BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,1222,012,27,27,06,1156009,1901810,2014,04/22/2014,41.88635782,-87.70255388,"(41.88635781883584, -87.70255388352246)"
9577973,HX228150,04/18/2014 11:30:00 AM,004XX W 75TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0732,007,17,68,08B,1174458,1855235,2014,05/07/2014,41.75815973,-87.63619287,"(41.7581597270359, -87.63619287203147)"
9598527,HX249157,04/18/2014 11:30:00 AM,002XX S DEARBORN ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,GOVERNMENT BUILDING/PROPERTY,false,false,0113,001,42,32,11,1175932,1899173,2014,05/07/2014,41.87869657,-87.62947178,"(41.878696573453205, -87.6294717760289)"
9578381,HX228610,04/18/2014 11:30:00 AM,079XX S MARYLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0624,006,8,44,05,1183320,1852523,2014,04/29/2014,41.75051606,-87.60379909,"(41.75051605918495, -87.60379909266051)"
9579866,HX230511,04/18/2014 11:30:00 AM,022XX N DRAKE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1413,014,26,22,06,1152491,1914601,2014,04/23/2014,41.92152776,-87.71513439,"(41.921527764856265, -87.71513439075338)"
9584132,HX234173,04/18/2014 11:30:00 AM,041XX S DREXEL BLVD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,false,false,0214,002,4,36,04B,1182987,1877749,2014,04/27/2014,41.81974619,-87.60423549,"(41.819746188732715, -87.60423549045447)"
9577938,HX228119,04/18/2014 11:29:00 AM,085XX S KINGSTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0423,004,7,46,18,1194610,1848750,2014,04/20/2014,41.7398925,-87.56255185,"(41.73989250212089, -87.56255184960136)"
9577926,HX228175,04/18/2014 11:25:00 AM,0000X W ELM ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,1824,018,42,8,26,1175491,1908038,2014,04/21/2014,41.90303253,-87.63082452,"(41.90303252562015, -87.63082452413447)"
9577967,HX228120,04/18/2014 11:20:00 AM,032XX N NARRAGANSETT AVE,0880,THEFT,PURSE-SNATCHING,RESIDENTIAL YARD (FRONT/BACK),false,false,1632,016,36,17,06,1133101,1920850,2014,04/25/2014,41.93903722,-87.78623279,"(41.93903721995494, -87.78623279380564)"
9578131,HX228194,04/18/2014 11:20:00 AM,022XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,HOTEL/MOTEL,true,false,0132,001,2,33,08B,1178906,1889450,2014,04/21/2014,41.85194864,-87.61884911,"(41.85194864021387, -87.61884910594445)"
9577959,HX228149,04/18/2014 11:20:00 AM,059XX S HALSTED ST,5112,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,true,false,0712,007,16,68,26,1171949,1865374,2014,04/21/2014,41.78603778,-87.64509073,"(41.786037778848346, -87.64509072573316)"
9578252,HX228388,04/18/2014 11:15:00 AM,008XX W WELLINGTON AVE,0810,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,false,false,1933,019,44,6,06,1170011,1920172,2014,04/27/2014,41.93645023,-87.65059864,"(41.936450229507344, -87.65059863708395)"
9578004,HX228189,04/18/2014 11:12:00 AM,011XX W 95TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,2222,022,21,73,03,1170484,1841833,2014,04/29/2014,41.72147024,-87.65114652,"(41.72147023852568, -87.65114651697957)"
9577969,HX228146,04/18/2014 11:10:00 AM,092XX S HALSTED ST,1235,DECEPTIVE PRACTICE,UNLAWFUL USE OF RECORDED SOUND,PARKING LOT/GARAGE(NON.RESID.),true,false,2223,022,21,73,11,1172648,1843329,2014,04/23/2014,41.72552814,-87.64317627,"(41.725528144151966, -87.64317626983686)"
9578106,HX228278,04/18/2014 11:06:00 AM,039XX W GLADYS AVE,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,1132,011,28,26,18,1150087,1898102,2014,04/20/2014,41.87630005,-87.72439765,"(41.87630005220912, -87.72439764887721)"
9578595,HX228966,04/18/2014 11:05:00 AM,006XX W WAYMAN ST,0560,ASSAULT,SIMPLE,STREET,false,false,1214,012,27,28,08A,1171621,1902379,2014,04/22/2014,41.88758997,-87.64520638,"(41.88758997498028, -87.64520638053914)"
9578190,HX228204,04/18/2014 11:04:00 AM,044XX W WEST END AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,true,false,1113,011,28,26,03,1146997,1900571,2014,04/23/2014,41.88313487,-87.73568007,"(41.88313487320764, -87.73568006752276)"
9578327,HX228421,04/18/2014 11:00:00 AM,038XX S LOWE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0915,009,11,60,05,1172559,1879336,2014,05/06/2014,41.82433751,-87.64244267,"(41.824337509433626, -87.64244267339343)"
9595143,HX245383,04/18/2014 11:00:00 AM,084XX S SOUTH CHICAGO AVE,0810,THEFT,OVER $500,OTHER,false,false,0412,004,8,45,06,1192299,1849083,2014,05/05/2014,41.74086277,-87.57100807,"(41.74086277134942, -87.57100806626487)"
9577852,HX228103,04/18/2014 11:00:00 AM,054XX W MADISON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1522,015,28,25,18,1139587,1899518,2014,04/20/2014,41.88038369,-87.76291606,"(41.880383690445655, -87.76291606262416)"
9596039,HX246303,04/18/2014 11:00:00 AM,005XX W BRIAR PL,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1934,019,44,6,06,1172154,1921054,2014,05/07/2014,41.93882337,-87.64269682,"(41.938823369827276, -87.64269682078027)"
9593741,HX244116,04/18/2014 11:00:00 AM,022XX W FOSTER AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,2012,020,40,4,06,1160484,1934532,2014,05/04/2014,41.9760577,-87.68521224,"(41.97605769514229, -87.68521223797548)"
9578272,HX228375,04/18/2014 11:00:00 AM,007XX W 61ST PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0711,007,16,68,05,1172449,1864130,2014,04/25/2014,41.78261311,-87.64329409,"(41.78261310566403, -87.64329409008961)"
9577873,HX228095,04/18/2014 11:00:00 AM,009XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1214,012,27,28,11,1169914,1901679,2014,04/21/2014,41.88570652,-87.6514954,"(41.885706519088636, -87.65149539626113)"
9579285,HX229536,04/18/2014 11:00:00 AM,039XX N SHERIDAN RD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,ATM (AUTOMATIC TELLER MACHINE),false,false,1923,019,44,6,11,1168847,1926685,2014,04/21/2014,41.95434753,-87.65468693,"(41.95434753043662, -87.65468692729189)"
9577917,HX228108,04/18/2014 10:50:00 AM,048XX S UNION AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,0935,009,11,61,05,1172482,1872972,2014,04/29/2014,41.80687577,-87.64291275,"(41.80687577458027, -87.64291274791995)"
9578143,HX228210,04/18/2014 10:40:00 AM,007XX W 48TH ST,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,0935,009,11,61,06,1171998,1872993,2014,04/21/2014,41.80694406,-87.64468728,"(41.80694405634909, -87.64468728196711)"
9578279,HX228110,04/18/2014 10:40:00 AM,073XX S PAULINA ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),false,false,0735,007,17,67,26,1166323,1856065,2014,04/24/2014,41.7606144,-87.66598326,"(41.760614396324044, -87.66598326029067)"
9579754,HX228075,04/18/2014 10:35:00 AM,007XX N KEDZIE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1121,011,27,23,03,1154857,1905067,2014,04/29/2014,41.8953185,-87.70669697,"(41.89531849919402, -87.70669697408616)"
9580083,HX229596,04/18/2014 10:30:00 AM,046XX N KEDZIE AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,1713,,33,14,06,,,2014,04/23/2014,,,
9578019,HX228099,04/18/2014 10:30:00 AM,0000X W 103RD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0512,005,34,49,05,1177854,1836635,2014,04/25/2014,41.70704279,-87.62430848,"(41.70704279344988, -87.62430848301425)"
9596207,HX246653,04/18/2014 10:30:00 AM,045XX N SHERIDAN RD,5011,OTHER OFFENSE,LICENSE VIOLATION,PAWN SHOP,false,false,1914,019,46,3,26,1168836,1930179,2014,05/07/2014,41.96393543,-87.65462563,"(41.963935427842905, -87.65462563210826)"
9578445,HX228627,04/18/2014 10:30:00 AM,006XX W CHICAGO AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1822,018,27,8,06,1172179,1905661,2014,04/21/2014,41.89658368,-87.64306029,"(41.89658368457946, -87.64306028773034)"
9577886,HX228111,04/18/2014 10:30:00 AM,041XX W 69TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,true,0833,008,13,65,14,1150002,1858483,2014,04/24/2014,41.76758167,-87.72573843,"(41.767581670121515, -87.72573843392354)"
9578706,HX229021,04/18/2014 10:30:00 AM,032XX N RICHMOND ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1733,017,33,21,05,1156180,1921567,2014,04/25/2014,41.94056921,-87.70139136,"(41.94056921016138, -87.7013913552037)"
9577964,HX228083,04/18/2014 10:26:00 AM,053XX W ADAMS ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,true,false,1522,015,29,25,18,1140801,1898854,2014,04/20/2014,41.87853936,-87.75847465,"(41.8785393614919, -87.75847464651905)"
9589790,HX228169,04/18/2014 10:20:13 AM,112XX S CHAMPLAIN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,false,false,0531,,9,50,18,,,2014,04/30/2014,,,
9577789,HX228052,04/18/2014 10:20:00 AM,036XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1112,011,27,23,18,1151872,1905133,2014,04/20/2014,41.89555891,-87.71765847,"(41.89555891136791, -87.71765846801628)"
9577910,HX228073,04/18/2014 10:20:00 AM,065XX S NORMAL BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0722,007,20,68,03,1174269,1861183,2014,05/06/2014,41.77448594,-87.63670899,"(41.77448593681356, -87.63670898684988)"
9578140,HX228344,04/18/2014 10:20:00 AM,008XX N CAMBRIDGE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1823,018,27,8,08A,1172481,1906056,2014,05/02/2014,41.89766091,-87.64193941,"(41.89766091449259, -87.6419394125819)"
9578572,HX228865,04/18/2014 10:20:00 AM,083XX S CALUMET AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,0632,006,6,44,05,1179887,1849717,2014,04/27/2014,41.74289526,-87.61646476,"(41.74289526247858, -87.61646475705946)"
9578014,HX228190,04/18/2014 10:20:00 AM,093XX S OGLESBY AVE,0330,ROBBERY,AGGRAVATED,RESIDENCE,false,false,0413,004,7,48,03,1193437,1843325,2014,04/21/2014,41.72503456,-87.56702644,"(41.72503456011989, -87.56702643917582)"
9585723,HX235899,04/18/2014 10:15:00 AM,045XX S DAMEN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,0924,009,12,61,11,1163614,1874334,2014,04/27/2014,41.81080415,-87.67539953,"(41.81080414707389, -87.67539953251065)"
9577891,HX228064,04/18/2014 10:15:00 AM,079XX S CAMPBELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0835,008,18,70,14,1161131,1851919,2014,04/23/2014,41.74934611,-87.68512674,"(41.749346105266866, -87.68512673500243)"
9578091,HX228044,04/18/2014 10:15:00 AM,0000X E 87TH ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0632,006,6,44,08A,1178190,1847286,2014,04/21/2014,41.73626293,-87.62275612,"(41.736262928108786, -87.62275612223343)"
9577857,HX228031,04/18/2014 10:12:00 AM,026XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1125,011,28,27,18,1158502,1898628,2014,04/20/2014,41.87757546,-87.69348609,"(41.87757546264956, -87.69348608790713)"
9578027,HX228160,04/18/2014 10:03:00 AM,040XX W GRENSHAW ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,true,false,1132,011,24,29,18,1149400,1894769,2014,04/20/2014,41.86716726,-87.72700655,"(41.86716726131651, -87.72700654583414)"
9577847,HX228019,04/18/2014 10:00:00 AM,003XX E PERSHING RD,0810,THEFT,OVER $500,STREET,false,false,0213,002,3,38,06,1179119,1879159,2014,04/20/2014,41.82370453,-87.61838174,"(41.823704530149215, -87.61838173849985)"
9577892,HX228032,04/18/2014 10:00:00 AM,007XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,1833,018,42,8,06,1177333,1905593,2014,04/21/2014,41.89628174,-87.62413282,"(41.89628174149114, -87.62413282192564)"
9580145,HX230864,04/18/2014 10:00:00 AM,071XX S INDIANA AVE,0810,THEFT,OVER $500,APARTMENT,false,false,0323,003,6,69,06,1178883,1857519,2014,04/23/2014,41.76432773,-87.61990637,"(41.76432772759468, -87.61990636821469)"
9586645,HX236531,04/18/2014 10:00:00 AM,044XX N SEELEY AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,1911,019,47,4,06,1161811,1929518,2014,04/30/2014,41.9622714,-87.68047285,"(41.96227140183116, -87.68047285053615)"
9577782,HX228027,04/18/2014 10:00:00 AM,042XX N KENMORE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1915,019,46,3,03,1168365,1928362,2014,04/30/2014,41.95895974,-87.65641012,"(41.95895974098602, -87.65641011942209)"
9577953,HX228085,04/18/2014 10:00:00 AM,009XX S AUSTIN BLVD,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,1513,015,29,25,08B,1136558,1895817,2014,04/22/2014,41.87028235,-87.77412696,"(41.87028234507827, -87.774126960384)"
9583034,HX233267,04/18/2014 10:00:00 AM,017XX W MELROSE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1922,019,32,6,06,1164194,1921585,2014,04/25/2014,41.94045271,-87.67193662,"(41.94045270915148, -87.67193662286762)"
9577757,HX228042,04/18/2014 10:00:00 AM,0000X W 69TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,true,false,0731,007,6,69,11,1177296,1859236,2014,04/21/2014,41.76907534,-87.62567131,"(41.76907533790491, -87.62567130804555)"
9581796,HX232326,04/18/2014 10:00:00 AM,042XX N SHERIDAN RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,false,false,1915,019,46,3,11,1168791,1928599,2014,04/25/2014,41.95960083,-87.65483708,"(41.95960083236215, -87.65483708095825)"
9580954,HX231514,04/18/2014 10:00:00 AM,048XX S INDIANA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0224,002,3,38,11,1178381,1872811,2014,04/25/2014,41.8063019,-87.62128215,"(41.80630190104847, -87.62128214585103)"
9578097,HX228078,04/18/2014 10:00:00 AM,029XX W 25TH PL,0810,THEFT,OVER $500,RESIDENCE,false,false,1033,010,12,30,06,1157204,1886900,2014,04/21/2014,41.84541904,-87.69857039,"(41.84541904332927, -87.698570394986)"
9578822,HX229276,04/18/2014 10:00:00 AM,002XX E WALTON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,1833,018,42,8,11,1178148,1907016,2014,04/21/2014,41.90016799,-87.62109613,"(41.90016799161052, -87.62109613314352)"
9580278,HX231078,04/18/2014 10:00:00 AM,015XX S BLUE ISLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1233,012,2,28,26,1168166,1892870,2014,04/29/2014,41.86157187,-87.65816882,"(41.86157186929457, -87.65816882088632)"
9578090,HX228003,04/18/2014 9:59:00 AM,075XX S PEORIA ST,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,false,false,0621,006,17,71,26,1171652,1854821,2014,05/01/2014,41.7570856,-87.64648867,"(41.757085597142094, -87.64648867347083)"
9577870,HX228049,04/18/2014 9:58:00 AM,054XX S HYDE PARK BLVD,0560,ASSAULT,SIMPLE,OTHER,false,false,0234,002,5,41,08A,1188551,1868985,2014,05/02/2014,41.79556583,-87.58410501,"(41.79556583024202, -87.58410501443828)"
9577733,HX228021,04/18/2014 9:50:00 AM,007XX N TRUMBULL AVE,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),STREET,true,false,1121,011,27,23,18,1153276,1905054,2014,04/20/2014,41.89531437,-87.71250397,"(41.89531436527515, -87.71250397275426)"
9582444,HX232594,04/18/2014 9:44:00 AM,061XX S ASHLAND AVE,0810,THEFT,OVER $500,CTA BUS,false,false,0714,007,15,67,06,1166678,1864199,2014,04/25/2014,41.78292759,-87.66445032,"(41.78292758860516, -87.66445031504323)"
9580743,HX228045,04/18/2014 9:44:00 AM,002XX W 79TH ST,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,OTHER,false,false,0623,,17,69,08B,,,2014,04/24/2014,,,
9577794,HX228026,04/18/2014 9:41:00 AM,005XX W 61ST ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,LIBRARY,false,false,0711,007,20,68,26,1173946,1864426,2014,04/22/2014,41.78339226,-87.63779689,"(41.78339226478882, -87.6377968890434)"
9577738,HX228001,04/18/2014 9:40:00 AM,039XX W ARTHINGTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1132,011,24,26,18,1150457,1895789,2014,04/20/2014,41.86994571,-87.7230995,"(41.86994570696637, -87.72309949996107)"
9578092,HX227987,04/18/2014 9:34:00 AM,076XX S HERMITAGE AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,false,false,0611,006,17,71,26,1165964,1854138,2014,05/02/2014,41.75533408,-87.66735369,"(41.75533407626267, -87.66735368754948)"
9577728,HX227990,04/18/2014 9:32:00 AM,037XX W ROOSEVELT RD,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,1133,011,24,29,18,1151350,1894486,2014,04/20/2014,41.86635266,-87.71985519,"(41.86635265935023, -87.71985519221785)"
9578169,HX228351,04/18/2014 9:30:00 AM,070XX W 64TH PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0812,008,23,64,05,1130532,1860908,2014,05/04/2014,41.77459161,-87.79705071,"(41.77459160997113, -87.79705071458169)"
9577659,HX227986,04/18/2014 9:30:00 AM,048XX N TROY ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1713,017,33,14,08A,1154535,1932263,2014,04/27/2014,41.96995285,-87.70715008,"(41.96995285393507, -87.70715008450138)"
9578779,HX228008,04/18/2014 9:30:00 AM,042XX W AUGUSTA BLVD,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,true,1111,011,37,23,26,1148039,1906374,2014,04/23/2014,41.89903896,-87.73170434,"(41.89903896101353, -87.73170433994594)"
9578474,HX228656,04/18/2014 9:30:00 AM,063XX S WENTWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARK PROPERTY,false,false,0312,003,20,68,14,1176004,1863141,2014,04/21/2014,41.77982016,-87.63029012,"(41.77982015868713, -87.63029012195419)"
9582618,HX232846,04/18/2014 9:30:00 AM,009XX W MONTANA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1932,019,43,7,11,1169541,1916452,2014,04/24/2014,41.92625263,-87.6524345,"(41.926252632543736, -87.65243450200673)"
9577883,HX228128,04/18/2014 9:30:00 AM,013XX N WELLS ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1821,018,43,8,26,1174493,1909542,2014,04/22/2014,41.90718194,-87.63444533,"(41.90718194398405, -87.63444532528855)"
9577761,HX227992,04/18/2014 9:26:00 AM,015XX W BIRCHWOOD AVE,0460,BATTERY,SIMPLE,STREET,true,false,2422,024,49,1,08B,1164393,1949855,2014,04/22/2014,42.01802235,-87.67040111,"(42.01802234744018, -87.67040110518474)"
9578095,HX227973,04/18/2014 9:25:00 AM,078XX S STEWART AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,false,false,0621,006,17,69,26,1174945,1852977,2014,05/07/2014,41.75195266,-87.63447529,"(41.75195265777137, -87.63447529492171)"
9577676,HX227999,04/18/2014 9:23:00 AM,045XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2533,025,37,23,14,1146115,1910293,2014,04/24/2014,41.90982992,-87.73867141,"(41.909829919642306, -87.73867141326153)"
9577675,HX228007,04/18/2014 9:20:00 AM,050XX W CRYSTAL ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,2533,025,37,25,26,1142610,1907813,2014,04/24/2014,41.90309048,-87.75160927,"(41.90309048248036, -87.75160926819163)"
9577937,HX227965,04/18/2014 9:19:00 AM,120XX S STATE ST,5112,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,RESIDENCE,false,false,0523,005,9,53,26,1178379,1825176,2014,04/21/2014,41.67558576,-87.62273211,"(41.67558576091139, -87.62273211472751)"
